Sample,TE,All_reads,HQ_reads
SRR14138506,DV26847,1.32,0.00
SRR14138506,DV49102,0.00,0.00
SRR14138506,DVRPPDV,0.00,0.00
SRR14138506,DVULYSS,0.00,0.00
SRR14138506,F,63.62,59.81
SRR14138506,FB,1.68,1.23
SRR14138506,FROGGER,1.20,0.90
SRR14138506,FW2,4.61,3.67
SRR14138506,FW3,1.49,1.04
SRR14138506,G2,6.77,3.44
SRR14138506,G3,0.37,0.12
SRR14138506,G4_DM,3.69,3.20
SRR14138506,G5_DM,46.21,38.13
SRR14138506,G5A,15.84,10.63
SRR14138506,G6_DM,130.60,125.75
SRR14138506,G7,0.38,0.20
SRR14138506,GALILEO,0.00,0.00
SRR14138506,GEM,0.09,0.00
SRR14138506,GTWIN,10.51,5.87
SRR14138506,gypsy-29-dsim,0.03,0.00
SRR14138506,gypsy-7-dsim,5.03,0.07
SRR14138506,GYPSY10,4.18,2.65
SRR14138506,GYPSY11,1.87,0.72
SRR14138506,GYPSY12,13.01,6.37
SRR14138506,GYPSY2,0.57,0.16
SRR14138506,GYPSY3,2.64,1.20
SRR14138506,GYPSY4,6.06,5.31
SRR14138506,GYPSY5,0.87,0.12
SRR14138506,GYPSY6,0.09,0.00
SRR14138506,GYPSY7,1.32,0.90
SRR14138506,GYPSY8,10.05,4.03
SRR14138506,GYPSY9,1.58,0.90
SRR14138506,HEL,17.69,16.50
SRR14138506,HELITRON1_DM,0.00,0.00
SRR14138506,HETAVIR,0.00,0.00
SRR14138506,HOPPER2,1.56,0.28
SRR14138506,INE1,59.37,11.22
SRR14138506,INVADER,7.17,5.01
SRR14138506,INVADER2,20.93,18.95
SRR14138506,INVADER3,20.40,18.39
SRR14138506,INVADER4,1.77,0.63
SRR14138506,INVADER5,0.82,0.29
SRR14138506,INVADER6,10.61,8.65
SRR14138506,ISBU1,0.25,0.00
SRR14138506,ISBU2,0.03,0.00
SRR14138506,ISBU3,0.00,0.00
SRR14138506,IVK,7.69,6.39
SRR14138506,JOCKEY2,4.32,2.66
SRR14138506,JUAN,13.67,13.55
SRR14138506,KEPLER,4.19,0.00
SRR14138506,LOOPER1_DM,1.17,0.83
SRR14138506,M14653,0.67,0.00
SRR14138506,MAR,0.00,0.00
SRR14138506,MARINER2,5.05,3.62
SRR14138506,McCLINTOCK,8.76,7.59
SRR14138506,MD106_gypsy6_Dse,19.08,15.83
SRR14138506,MERCR1A3,0.00,0.00
SRR14138506,NEOR1A,0.61,0.00
SRR14138506,NETR1B,0.00,0.00
SRR14138506,NEWTON,0.00,0.00
SRR14138506,OPUS,12.46,10.39
SRR14138506,OSV,13.94,5.60
SRR14138506,P_M,0.00,0.00
SRR14138506,P_O,0.00,0.00
SRR14138506,P_T,0.02,0.00
SRR14138506,PPI251,0.00,0.00
SRR14138506,Q,11.59,0.06
SRR14138506,QBERT,5.70,4.44
SRR14138506,QUASIMODO,0.24,0.00
SRR14138506,R1-2,2.07,1.14
SRR14138506,ROOA_LTR,16.19,11.42
SRR14138506,ROVER,0.58,0.09
SRR14138506,ROXELEMENT,39.56,35.61
SRR14138506,RT1B,37.28,30.98
SRR14138506,RT1C,33.75,23.00
SRR14138506,S2,0.35,0.18
SRR14138506,SGM,0.10,0.00
SRR14138506,SPOCK,0.00,0.00
SRR14138506,SPRINGER,1.16,0.30
SRR14138506,STALKER,3.30,0.12
SRR14138506,STALKER2,8.87,6.93
SRR14138506,STALKER3,0.00,0.00
SRR14138506,STALKER4,4.34,0.07
SRR14138506,TABOR,10.52,8.59
SRR14138506,TAHRE,2.24,0.91
SRR14138506,TAKR1A2,0.00,0.00
SRR14138506,TARTC,0.23,0.00
SRR14138506,TARTVIR,0.47,0.01
SRR14138506,TARTYAK,0.22,0.00
SRR14138506,TC1,18.44,13.73
SRR14138506,TC1-2,9.49,7.83
SRR14138506,TC3,0.00,0.00
SRR14138506,Tinker,6.76,6.24
SRR14138506,TIRANT,7.64,6.29
SRR14138506,TRANSIB1,12.92,10.99
SRR14138506,TRANSIB2,27.47,23.72
SRR14138506,TRANSIB3,1.46,1.08
SRR14138506,TRANSIB4,1.58,0.99
SRR14138506,TV1,0.00,0.00
SRR14138506,U73803,0.00,0.00
SRR14138506,VEGE,0.00,0.00
SRR14138506,VIRUVIR,0.00,0.00
SRR14138506,WORF,0.00,0.00
SRR14138506,YAKHETA,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR14138507,1360,37.90,23.21
SRR14138507,412,21.26,16.08
SRR14138507,ACCORD,10.39,7.55
SRR14138507,AF009439,0.00,0.00
SRR14138507,AF056940,0.01,0.00
SRR14138507,AF222049,12.41,10.84
SRR14138507,AF418572,0.00,0.00
SRR14138507,AF541951,0.16,0.02
SRR14138507,AY561850,1.55,0.64
SRR14138507,BAGGINS,51.28,45.12
SRR14138507,Beagle,11.22,8.38
SRR14138507,Beagle2,0.80,0.26
SRR14138507,BLOOD,7.96,7.06
SRR14138507,BS,5.93,4.75
SRR14138507,BS3,8.95,7.07
SRR14138507,BS4,2.49,1.85
SRR14138507,BUT1,0.00,0.00
SRR14138507,BUT2,0.00,0.00
SRR14138507,BUT3,0.00,0.00
SRR14138507,BUT4,0.00,0.00
SRR14138507,BUT5,0.00,0.00
SRR14138507,BUT6,0.00,0.00
SRR14138507,CIRC,6.74,5.84
SRR14138507,DBU133521,0.00,0.00
SRR14138507,DDBARI1,0.43,0.15
SRR14138507,DFU309320,0.27,0.00
SRR14138507,DH14600,0.00,0.00
SRR14138507,DHMINOS,0.05,0.02
SRR14138507,DHUHUH3,0.00,0.00
SRR14138507,DIVER2,47.82,36.77
SRR14138507,DK29466,0.00,0.00
SRR14138507,DM06920,3.22,0.74
SRR14138507,DM14101,0.63,0.14
SRR14138507,DM23420,19.79,17.63
SRR14138507,DM33463,0.86,0.15
SRR14138507,DM88,5.51,4.69
SRR14138507,DM_ROO,27.50,24.30
SRR14138507,DMAURA,6.90,2.06
SRR14138507,DMBARI1,3.15,2.85
SRR14138507,DMBLPP,22.70,21.46
SRR14138507,DMCOPIA,9.39,8.65
SRR14138507,DMCR1A,117.30,94.38
SRR14138507,DMDM11,17.86,15.10
SRR14138507,DME010298,25.79,21.61
SRR14138507,DME278684,1.96,0.95
SRR14138507,DME487856,39.65,35.68
SRR14138507,DME9736,4.27,1.73
SRR14138507,DMGYPF1A,4.98,2.86
SRR14138507,DMHFL1,9.69,7.83
SRR14138507,DMIFACA,24.34,19.31
SRR14138507,DMIS176,0.53,0.12
SRR14138507,DMIS297,22.11,16.10
SRR14138507,DMLINEJA,14.14,13.85
SRR14138507,DMMAR,0.66,0.00
SRR14138507,DMMDG3,4.73,3.52
SRR14138507,DMPOGOR11,0.00,0.00
SRR14138507,DMREPG,4.48,2.47
SRR14138507,DMRER1DM,125.18,95.62
SRR14138507,DMRER2DM,29.48,27.30
SRR14138507,DMRTMGD1,4.17,2.80
SRR14138507,DMTHB1,16.02,8.37
SRR14138507,DMTN1731,8.49,7.57
SRR14138507,DMTNFB,28.03,10.49
SRR14138507,DMTOM1_LTR,31.39,25.66
SRR14138507,DMTRAM,0.00,0.00
SRR14138507,DMTRDNA,14.59,6.73
SRR14138507,DMTRIM,0.00,0.00
SRR14138507,DMU89994,9.39,8.37
SRR14138507,DMW1DOC,10.30,9.16
SRR14138507,DMZAM,4.07,3.25
SRR14138507,DNTOMRETA,0.64,0.02
SRR14138507,DOC2,12.29,11.68
SRR14138507,DOC3,19.80,17.02
SRR14138507,DOC4,2.31,1.65
SRR14138507,DOC5,5.72,4.51
SRR14138507,DPSEMINIME,0.04,0.00
SRR14138507,dsec_Antennapedia,0.94,0.94
SRR14138507,dsec_Osi6,0.97,0.96
SRR14138507,dsec_wingless,1.06,1.05
SRR14138507,DSRN,10.27,6.17
SRR14138507,DSV28T24,0.00,0.00
SRR14138507,DTEII,1.01,0.20
SRR14138507,DV26847,2.10,0.01
SRR14138507,DV49102,0.00,0.00
SRR14138507,DVRPPDV,0.00,0.00
SRR14138507,DVULYSS,0.00,0.00
SRR14138507,F,60.87,57.20
SRR14138507,FB,1.69,1.22
SRR14138507,FROGGER,1.12,0.83
SRR14138507,FW2,4.59,3.69
SRR14138507,FW3,1.51,1.10
SRR14138507,G2,6.19,3.24
SRR14138507,G3,0.36,0.13
SRR14138507,G4_DM,3.86,3.35
SRR14138507,G5_DM,45.91,37.91
SRR14138507,G5A,16.34,10.97
SRR14138507,G6_DM,112.23,108.07
SRR14138507,G7,0.37,0.20
SRR14138507,GALILEO,0.00,0.00
SRR14138507,GEM,0.10,0.00
SRR14138507,GTWIN,9.94,5.55
SRR14138507,gypsy-29-dsim,0.03,0.00
SRR14138507,gypsy-7-dsim,9.39,0.08
SRR14138507,GYPSY10,4.15,2.61
SRR14138507,GYPSY11,1.83,0.69
SRR14138507,GYPSY12,12.85,6.35
SRR14138507,GYPSY2,0.61,0.17
SRR14138507,GYPSY3,2.58,1.19
SRR14138507,GYPSY4,5.73,5.01
SRR14138507,GYPSY5,0.85,0.12
SRR14138507,GYPSY6,0.08,0.00
SRR14138507,GYPSY7,1.23,0.83
SRR14138507,GYPSY8,9.54,3.82
SRR14138507,GYPSY9,1.63,0.89
SRR14138507,HEL,17.78,16.56
SRR14138507,HELITRON1_DM,0.00,0.00
SRR14138507,HETAVIR,0.00,0.00
SRR14138507,HOPPER2,1.42,0.28
SRR14138507,INE1,59.22,11.58
SRR14138507,INVADER,7.13,4.92
SRR14138507,INVADER2,20.16,18.24
SRR14138507,INVADER3,20.87,18.76
SRR14138507,INVADER4,1.81,0.65
SRR14138507,INVADER5,0.74,0.25
SRR14138507,INVADER6,10.40,8.51
SRR14138507,ISBU1,0.22,0.00
SRR14138507,ISBU2,0.05,0.00
SRR14138507,ISBU3,0.00,0.00
SRR14138507,IVK,7.43,6.19
SRR14138507,JOCKEY2,4.09,2.50
SRR14138507,JUAN,14.10,13.99
SRR14138507,KEPLER,4.17,0.00
SRR14138507,LOOPER1_DM,1.01,0.71
SRR14138507,M14653,0.68,0.00
SRR14138507,MAR,0.00,0.00
SRR14138507,MARINER2,4.92,3.55
SRR14138507,McCLINTOCK,8.41,7.23
SRR14138507,MD106_gypsy6_Dse,18.27,15.15
SRR14138507,MERCR1A3,0.00,0.00
SRR14138507,NEOR1A,0.61,0.01
SRR14138507,NETR1B,0.00,0.00
SRR14138507,NEWTON,0.00,0.00
SRR14138507,OPUS,12.12,10.08
SRR14138507,OSV,12.94,5.25
SRR14138507,P_M,0.00,0.00
SRR14138507,P_O,0.00,0.00
SRR14138507,P_T,0.03,0.00
SRR14138507,PPI251,0.00,0.00
SRR14138507,Q,10.57,0.06
SRR14138507,QBERT,5.52,4.24
SRR14138507,QUASIMODO,0.25,0.00
SRR14138507,R1-2,2.03,1.14
SRR14138507,ROOA_LTR,16.20,11.41
SRR14138507,ROVER,0.56,0.09
SRR14138507,ROXELEMENT,38.61,34.72
SRR14138507,RT1B,35.79,29.76
SRR14138507,RT1C,31.42,21.45
SRR14138507,S2,0.33,0.16
SRR14138507,SGM,0.14,0.00
SRR14138507,SPOCK,0.00,0.00
SRR14138507,SPRINGER,1.13,0.27
SRR14138507,STALKER,3.28,0.13
SRR14138507,STALKER2,8.19,6.30
SRR14138507,STALKER3,0.00,0.00
SRR14138507,STALKER4,4.24,0.07
SRR14138507,TABOR,10.35,8.44
SRR14138507,TAHRE,2.15,0.86
SRR14138507,TAKR1A2,0.00,0.00
SRR14138507,TARTC,0.25,0.00
SRR14138507,TARTVIR,0.46,0.01
SRR14138507,TARTYAK,0.21,0.00
SRR14138507,TC1,18.29,13.64
SRR14138507,TC1-2,9.69,7.98
SRR14138507,TC3,0.01,0.00
SRR14138507,Tinker,6.56,6.03
SRR14138507,TIRANT,7.30,5.99
SRR14138507,TRANSIB1,12.84,10.89
SRR14138507,TRANSIB2,26.76,22.96
SRR14138507,TRANSIB3,1.37,1.01
SRR14138507,TRANSIB4,1.65,1.05
SRR14138507,TV1,0.00,0.00
SRR14138507,U73803,0.00,0.00
SRR14138507,VEGE,0.00,0.00
SRR14138507,VIRUVIR,0.00,0.00
SRR14138507,WORF,0.00,0.00
SRR14138507,YAKHETA,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR5860658,1360,31.95,19.72
SRR5860658,412,18.94,14.57
SRR5860658,ACCORD,10.89,7.94
SRR5860658,AF009439,0.00,0.00
SRR5860658,AF056940,0.02,0.00
SRR5860658,AF222049,10.55,9.20
SRR5860658,AF418572,0.00,0.00
SRR5860658,AF541951,0.15,0.03
SRR5860658,AY561850,1.44,0.60
SRR5860658,BAGGINS,54.53,48.03
SRR5860658,Beagle,11.04,8.36
SRR5860658,Beagle2,0.94,0.31
SRR5860658,BLOOD,7.02,6.25
SRR5860658,BS,6.09,5.04
SRR5860658,BS3,9.72,7.81
SRR5860658,BS4,2.80,1.93
SRR5860658,BUT1,0.00,0.00
SRR5860658,BUT2,0.00,0.00
SRR5860658,BUT3,0.00,0.00
SRR5860658,BUT4,0.00,0.00
SRR5860658,BUT5,0.00,0.00
SRR5860658,BUT6,0.00,0.00
SRR5860658,CIRC,6.57,5.70
SRR5860658,DBU133521,0.00,0.00
SRR5860658,DDBARI1,0.48,0.15
SRR5860658,DFU309320,0.20,0.00
SRR5860658,DH14600,0.00,0.00
SRR5860658,DHMINOS,0.05,0.01
SRR5860658,DHUHUH3,0.00,0.00
SRR5860658,DIVER2,50.86,39.85
SRR5860658,DK29466,0.00,0.00
SRR5860658,DM06920,2.91,0.69
SRR5860658,DM14101,0.61,0.13
SRR5860658,DM23420,21.41,19.19
SRR5860658,DM33463,0.81,0.21
SRR5860658,DM88,6.23,5.40
SRR5860658,DM_ROO,15.84,13.76
SRR5860658,DMAURA,7.81,2.35
SRR5860658,DMBARI1,2.69,2.37
SRR5860658,DMBLPP,24.38,23.19
SRR5860658,DMCOPIA,9.10,8.39
SRR5860658,DMCR1A,112.57,90.73
SRR5860658,DMDM11,19.26,16.14
SRR5860658,DME010298,26.50,22.29
SRR5860658,DME278684,2.09,1.03
SRR5860658,DME487856,38.55,35.06
SRR5860658,DME9736,3.93,1.57
SRR5860658,DMGYPF1A,5.09,2.84
SRR5860658,DMHFL1,8.88,7.08
SRR5860658,DMIFACA,27.52,22.03
SRR5860658,DMIS176,0.41,0.09
SRR5860658,DMIS297,21.58,16.19
SRR5860658,DMLINEJA,14.22,13.94
SRR5860658,DMMAR,0.81,0.00
SRR5860658,DMMDG3,5.16,3.85
SRR5860658,DMPOGOR11,0.00,0.00
SRR5860658,DMREPG,4.73,2.59
SRR5860658,DMRER1DM,118.34,91.03
SRR5860658,DMRER2DM,23.06,21.38
SRR5860658,DMRTMGD1,3.52,2.54
SRR5860658,DMTHB1,16.53,8.76
SRR5860658,DMTN1731,9.82,8.89
SRR5860658,DMTNFB,24.30,8.99
SRR5860658,DMTOM1_LTR,26.54,21.46
SRR5860658,DMTRAM,0.00,0.00
SRR5860658,DMTRDNA,13.30,6.28
SRR5860658,DMTRIM,0.00,0.00
SRR5860658,DMU89994,9.60,8.60
SRR5860658,DMW1DOC,9.84,8.60
SRR5860658,DMZAM,4.46,3.59
SRR5860658,DNTOMRETA,0.23,0.01
SRR5860658,DOC2,13.07,12.50
SRR5860658,DOC3,21.24,18.29
SRR5860658,DOC4,2.14,1.51
SRR5860658,DOC5,5.98,4.69
SRR5860658,DPSEMINIME,0.04,0.00
SRR5860658,dsec_Antennapedia,0.95,0.95
SRR5860658,dsec_Osi6,1.09,1.08
SRR5860658,dsec_wingless,1.05,1.04
SRR5860658,DSRN,11.93,7.22
SRR5860658,DSV28T24,0.00,0.00
SRR5860658,DTEII,1.14,0.21
SRR5860658,DV26847,0.38,0.00
SRR5860658,DV49102,0.00,0.00
SRR5860658,DVRPPDV,0.00,0.00
SRR5860658,DVULYSS,0.00,0.00
SRR5860658,F,65.88,62.18
SRR5860658,FB,1.83,1.37
SRR5860658,FROGGER,1.08,0.79
SRR5860658,FW2,4.79,3.90
SRR5860658,FW3,1.84,1.29
SRR5860658,G2,6.71,3.56
SRR5860658,G3,0.37,0.13
SRR5860658,G4_DM,3.61,3.17
SRR5860658,G5_DM,49.27,40.76
SRR5860658,G5A,18.56,12.71
SRR5860658,G6_DM,106.11,102.53
SRR5860658,G7,0.35,0.19
SRR5860658,GALILEO,0.00,0.00
SRR5860658,GEM,0.09,0.00
SRR5860658,GTWIN,9.51,5.37
SRR5860658,gypsy-29-dsim,0.04,0.00
SRR5860658,gypsy-7-dsim,0.89,0.06
SRR5860658,GYPSY10,4.23,2.67
SRR5860658,GYPSY11,1.67,0.65
SRR5860658,GYPSY12,12.53,6.49
SRR5860658,GYPSY2,0.56,0.18
SRR5860658,GYPSY3,2.42,1.11
SRR5860658,GYPSY4,5.51,4.83
SRR5860658,GYPSY5,0.78,0.11
SRR5860658,GYPSY6,0.08,0.00
SRR5860658,GYPSY7,1.26,0.86
SRR5860658,GYPSY8,10.20,4.15
SRR5860658,GYPSY9,1.64,0.97
SRR5860658,HEL,18.24,16.84
SRR5860658,HELITRON1_DM,0.00,0.00
SRR5860658,HETAVIR,0.00,0.00
SRR5860658,HOPPER2,1.37,0.31
SRR5860658,INE1,59.84,11.59
SRR5860658,INVADER,7.81,5.68
SRR5860658,INVADER2,20.24,18.44
SRR5860658,INVADER3,20.81,18.61
SRR5860658,INVADER4,1.85,0.68
SRR5860658,INVADER5,0.83,0.28
SRR5860658,INVADER6,10.81,8.74
SRR5860658,ISBU1,0.23,0.00
SRR5860658,ISBU2,0.03,0.00
SRR5860658,ISBU3,0.00,0.00
SRR5860658,IVK,8.17,6.81
SRR5860658,JOCKEY2,4.46,2.72
SRR5860658,JUAN,13.82,13.72
SRR5860658,KEPLER,1.24,0.00
SRR5860658,LOOPER1_DM,1.16,0.83
SRR5860658,M14653,0.77,0.00
SRR5860658,MAR,0.00,0.00
SRR5860658,MARINER2,5.24,3.69
SRR5860658,McCLINTOCK,8.72,7.68
SRR5860658,MD106_gypsy6_Dse,21.06,17.63
SRR5860658,MERCR1A3,0.00,0.00
SRR5860658,NEOR1A,0.47,0.01
SRR5860658,NETR1B,0.00,0.00
SRR5860658,NEWTON,0.00,0.00
SRR5860658,OPUS,11.83,9.86
SRR5860658,OSV,13.88,5.53
SRR5860658,P_M,0.00,0.00
SRR5860658,P_O,0.00,0.00
SRR5860658,P_T,0.03,0.00
SRR5860658,PPI251,0.01,0.01
SRR5860658,Q,9.86,0.07
SRR5860658,QBERT,5.65,4.40
SRR5860658,QUASIMODO,0.23,0.00
SRR5860658,R1-2,2.24,1.27
SRR5860658,ROOA_LTR,16.63,12.17
SRR5860658,ROVER,0.53,0.09
SRR5860658,ROXELEMENT,41.49,37.45
SRR5860658,RT1B,35.17,28.88
SRR5860658,RT1C,31.32,21.52
SRR5860658,S2,0.46,0.22
SRR5860658,SGM,0.11,0.00
SRR5860658,SPOCK,0.00,0.00
SRR5860658,SPRINGER,1.05,0.27
SRR5860658,STALKER,3.07,0.15
SRR5860658,STALKER2,6.42,4.86
SRR5860658,STALKER3,0.00,0.00
SRR5860658,STALKER4,3.90,0.07
SRR5860658,TABOR,9.16,7.77
SRR5860658,TAHRE,1.89,0.76
SRR5860658,TAKR1A2,0.00,0.00
SRR5860658,TARTC,0.24,0.00
SRR5860658,TARTVIR,0.53,0.01
SRR5860658,TARTYAK,0.22,0.00
SRR5860658,TC1,19.21,14.15
SRR5860658,TC1-2,8.86,7.37
SRR5860658,TC3,0.01,0.00
SRR5860658,Tinker,7.45,6.88
SRR5860658,TIRANT,7.47,6.12
SRR5860658,TRANSIB1,11.48,9.72
SRR5860658,TRANSIB2,26.14,22.38
SRR5860658,TRANSIB3,1.34,0.97
SRR5860658,TRANSIB4,1.50,0.95
SRR5860658,TV1,0.00,0.00
SRR5860658,U73803,0.00,0.00
SRR5860658,VEGE,0.00,0.00
SRR5860658,VIRUVIR,0.00,0.00
SRR5860658,WORF,0.00,0.00
SRR5860658,YAKHETA,0.00,0.00
Sample,TE,All_reads,HQ_reads
SRR5860660,1360,29.71,18.24
SRR5860660,412,17.74,13.57
SRR5860660,ACCORD,10.42,7.36
SRR5860660,AF009439,0.00,0.00
SRR5860660,AF056940,0.01,0.00
SRR5860660,AF222049,9.68,8.42
SRR5860660,AF418572,0.00,0.00
SRR5860660,AF541951,0.21,0.04
SRR5860660,AY561850,1.61,0.62
SRR5860660,BAGGINS,54.74,48.30
SRR5860660,Beagle,10.89,8.11
SRR5860660,Beagle2,0.90,0.31
SRR5860660,BLOOD,6.62,5.88
SRR5860660,BS,5.96,4.97
SRR5860660,BS3,10.10,8.19
SRR5860660,BS4,2.43,1.72
SRR5860660,BUT1,0.00,0.00
SRR5860660,BUT2,0.00,0.00
SRR5860660,BUT3,0.00,0.00
SRR5860660,BUT4,0.00,0.00
SRR5860660,BUT5,0.00,0.00
SRR5860660,BUT6,0.00,0.00
SRR5860660,CIRC,6.46,5.60
SRR5860660,DBU133521,0.00,0.00
SRR5860660,DDBARI1,0.44,0.14
SRR5860660,DFU309320,0.19,0.00
SRR5860660,DH14600,0.00,0.00
SRR5860660,DHMINOS,0.04,0.01
SRR5860660,DHUHUH3,0.00,0.00
SRR5860660,DIVER2,51.08,40.55
SRR5860660,DK29466,0.00,0.00
SRR5860660,DM06920,3.84,0.91
SRR5860660,DM14101,0.74,0.17
SRR5860660,DM23420,21.51,19.46
SRR5860660,DM33463,0.66,0.16
SRR5860660,DM88,5.86,5.06
SRR5860660,DM_ROO,19.18,16.84
SRR5860660,DMAURA,8.24,2.44
SRR5860660,DMBARI1,2.57,2.25
SRR5860660,DMBLPP,23.48,22.35
SRR5860660,DMCOPIA,8.11,7.49
SRR5860660,DMCR1A,105.87,85.63
SRR5860660,DMDM11,19.57,16.42
SRR5860660,DME010298,27.60,23.29
SRR5860660,DME278684,2.24,1.09
SRR5860660,DME487856,39.58,36.04
SRR5860660,DME9736,3.73,1.53
SRR5860660,DMGYPF1A,5.26,2.95
SRR5860660,DMHFL1,9.40,7.54
SRR5860660,DMIFACA,24.30,19.34
SRR5860660,DMIS176,0.42,0.11
SRR5860660,DMIS297,19.68,14.73
SRR5860660,DMLINEJA,14.67,14.38
SRR5860660,DMMAR,0.76,0.00
SRR5860660,DMMDG3,4.89,3.66
SRR5860660,DMPOGOR11,0.00,0.00
SRR5860660,DMREPG,4.73,2.65
SRR5860660,DMRER1DM,121.67,93.69
SRR5860660,DMRER2DM,24.77,22.98
SRR5860660,DMRTMGD1,3.28,2.31
SRR5860660,DMTHB1,14.97,7.93
SRR5860660,DMTN1731,9.28,8.38
SRR5860660,DMTNFB,22.18,8.21
SRR5860660,DMTOM1_LTR,25.15,20.12
SRR5860660,DMTRAM,0.00,0.00
SRR5860660,DMTRDNA,12.19,5.67
SRR5860660,DMTRIM,0.00,0.00
SRR5860660,DMU89994,8.96,7.95
SRR5860660,DMW1DOC,10.44,9.32
SRR5860660,DMZAM,3.59,2.87
SRR5860660,DNTOMRETA,0.21,0.01
SRR5860660,DOC2,12.97,12.41
SRR5860660,DOC3,20.47,17.65
SRR5860660,DOC4,2.12,1.60
SRR5860660,DOC5,5.33,4.20
SRR5860660,DPSEMINIME,0.03,0.00
SRR5860660,dsec_Antennapedia,0.93,0.92
SRR5860660,dsec_Osi6,0.99,0.98
SRR5860660,dsec_wingless,1.07,1.07
SRR5860660,DSRN,12.64,7.69
SRR5860660,DSV28T24,0.00,0.00
SRR5860660,DTEII,1.05,0.19
SRR5860660,DV26847,0.35,0.00
SRR5860660,DV49102,0.00,0.00
SRR5860660,DVRPPDV,0.00,0.00
SRR5860660,DVULYSS,0.00,0.00
SRR5860660,F,62.16,58.44
SRR5860660,FB,1.71,1.29
SRR5860660,FROGGER,1.11,0.85
SRR5860660,FW2,4.72,3.82
SRR5860660,FW3,1.65,1.18
SRR5860660,G2,7.31,3.97
SRR5860660,G3,0.36,0.11
SRR5860660,G4_DM,3.58,3.09
SRR5860660,G5_DM,50.69,42.04
SRR5860660,G5A,17.80,12.20
SRR5860660,G6_DM,108.45,104.89
SRR5860660,G7,0.37,0.19
SRR5860660,GALILEO,0.00,0.00
SRR5860660,GEM,0.08,0.00
SRR5860660,GTWIN,9.75,5.46
SRR5860660,gypsy-29-dsim,0.03,0.00
