#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:D_mel_TE_RT_protein" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:D_mel_TE_RT_protein" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:D_mel_TE_RT_protein" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.D_mel_TE_RT_protein" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:D_mel_TE_RT_protein" name="distribution" x="@birthRate.t:D_mel_TE_RT_protein">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@D_mel_TE_RT_protein" id="treeLikelihood.D_mel_TE_RT_protein" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:D_mel_TE_RT_protein">
#            <siteModel id="SiteModel.s:D_mel_TE_RT_protein" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:D_mel_TE_RT_protein" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:D_mel_TE_RT_protein" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:D_mel_TE_RT_protein" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Blosum62.s:D_mel_TE_RT_protein" spec="beast.base.evolution.substitutionmodel.Blosum62"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:D_mel_TE_RT_protein" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:D_mel_TE_RT_protein" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
24000	-5781.683299827481	-5772.111587459838	-9.571712367643514	-5772.111587459838	1.6252198008457046	10.292203639832028	-9.571712367643514	1.722526803445261
25000	-5783.58590029706	-5772.626934614024	-10.958965683035942	-5772.626934614024	1.8939053406536352	11.249337284029885	-10.958965683035942	1.605333781066881
26000	-5783.45899412611	-5773.279730591495	-10.17926353461522	-5773.279730591495	1.8976387178727454	10.876091718393537	-10.17926353461522	1.398847985015508
27000	-5787.0542899468755	-5776.780929517505	-10.273360429370939	-5776.780929517505	1.6149781886451613	10.435338717086157	-10.273360429370939	1.9284801272444796
28000	-5782.345168304168	-5771.376071708388	-10.969096595779458	-5771.376071708388	1.9316204867724922	11.280436799064876	-10.969096595779458	1.5841016579253668
29000	-5783.469134660499	-5773.52565991088	-9.943474749619039	-5773.52565991088	1.8536301022543196	10.67942843342727	-9.943474749619039	1.3051642847549345
30000	-5787.10585692791	-5775.978458581883	-11.127398346026867	-5775.978458581883	1.5503625123864233	9.907260263930903	-11.127398346026867	0.8168315747833416
31000	-5782.180402945074	-5771.5079514531235	-10.672451491950316	-5771.5079514531235	1.9225148296037322	11.171457064682645	-10.672451491950316	1.4976301099373392
32000	-5782.712217611784	-5772.491455896582	-10.22076171520201	-5772.491455896582	1.733551168135067	10.677092698099397	-10.22076171520201	1.1343112780247662
33000	-5788.474732347453	-5777.523617749325	-10.951114598128203	-5777.523617749325	1.744637229887868	10.606828618352674	-10.951114598128203	0.9303254729384411
34000	-5788.988834221642	-5778.372784975807	-10.616049245834395	-5778.372784975807	1.70314743744676	11.122676401980351	-10.616049245834395	1.512051315834302
35000	-5786.461296176198	-5776.836514438512	-9.624781737686373	-5776.836514438512	1.718157395746246	10.335331259990392	-9.624781737686373	1.2207974080577904
36000	-5784.4019483340935	-5774.424238731226	-9.97770960286774	-5774.424238731226	1.7118313533053482	10.593729684435058	-9.97770960286774	1.6563703120272135
37000	-5783.883539900482	-5773.984959917273	-9.898579983208993	-5773.984959917273	1.7452212140615209	10.671433731476341	-9.898579983208993	1.3669720223057686
38000	-5783.263374720947	-5773.551322945554	-9.712051775392421	-5773.551322945554	1.927890317683506	10.542951157590473	-9.712051775392421	1.4387586403654518
39000	-5785.327261760463	-5776.369600797001	-8.95766096346232	-5776.369600797001	1.5288703326943336	9.829505083239976	-8.95766096346232	1.2418841806531713
40000	-5789.295572659309	-5779.50607830246	-9.789494356848792	-5779.50607830246	1.7029307998328505	10.196606070919367	-9.789494356848792	1.9186934375738325
41000	-5792.964839946534	-5781.218220220268	-11.746619726265898	-5781.218220220268	2.0705979674889443	11.37090579077938	-11.746619726265898	1.8308191488748236
42000	-5783.598510132372	-5774.953351721605	-8.645158410767412	-5774.953351721605	1.621730492904638	9.789063542542275	-8.645158410767412	1.656743425312072
43000	-5782.515304887969	-5772.445309236959	-10.069995651010903	-5772.445309236959	1.717688548164244	10.63899322389626	-10.069995651010903	1.1806280660517816
44000	-5783.857179610322	-5773.884879072558	-9.97230053776491	-5773.884879072558	1.7639992430762301	10.665989729104329	-9.97230053776491	1.563433824813656
45000	-5790.928983033328	-5781.93250074338	-8.996482289948672	-5781.93250074338	1.4991600448320708	10.05243568158312	-8.996482289948672	1.4903788597960668
46000	-5787.230173478261	-5777.162145641241	-10.06802783702042	-5777.162145641241	1.8281814585512783	10.568966300365544	-10.06802783702042	1.732905603891918
47000	-5783.632771490108	-5773.416632124282	-10.216139365826146	-5773.416632124282	1.8891538426477874	10.861543226281226	-10.216139365826146	1.2626479218844378
48000	-5786.343165778703	-5775.975713339731	-10.367452438972428	-5775.975713339731	1.7739272058011095	10.7088135467671	-10.367452438972428	1.0941262752843848
49000	-5788.467335313068	-5777.454235199264	-11.013100113803862	-5777.454235199264	2.1540875220701166	11.38622798175213	-11.013100113803862	1.5110581699953949
50000	-5783.56951916709	-5774.109227892238	-9.460291274852091	-5774.109227892238	1.5961344469315986	10.364962056540136	-9.460291274852091	1.483232922344371
51000	-5784.969210641844	-5775.160263633045	-9.80894700879877	-5775.160263633045	1.534567719493661	10.08774244121048	-9.80894700879877	2.011752281298483
52000	-5785.896513935736	-5776.327851428208	-9.568662507527932	-5776.327851428208	1.6140913211671857	10.442396755719715	-9.568662507527932	1.4554728524732203
53000	-5786.728144990482	-5776.022993610253	-10.705151380228592	-5776.022993610253	1.9768519032288883	11.039469735947518	-10.705151380228592	1.6508486526880164
54000	-5785.050022085379	-5775.774644482959	-9.275377602420548	-5775.774644482959	1.4891156293992018	9.943525958954464	-9.275377602420548	1.9050921772369391
55000	-5789.283635681668	-5779.474425735747	-9.809209945921339	-5779.474425735747	1.5853356034822637	10.349679457537722	-9.809209945921339	1.7983039782702612
56000	-5781.576230753082	-5772.469483766849	-9.106746986232677	-5772.469483766849	1.65145303633782	10.118516030227727	-9.106746986232677	1.4239341557394518
57000	-5780.927863054933	-5772.188401698381	-8.739461356551686	-5772.188401698381	1.4917974421930014	9.873793493292515	-8.739461356551686	1.5806291492401512
58000	-5786.1514234897895	-5775.227335359178	-10.924088130611569	-5775.227335359178	1.7921901321241753	10.510737598597613	-10.924088130611569	2.0942226199542167
59000	-5785.1709405341435	-5773.352813216432	-11.818127317711225	-5773.352813216432	1.8955077299259473	11.207050109188783	-11.818127317711225	1.9448124279277272
60000	-5789.02716943589	-5780.065053122909	-8.962116312980376	-5780.065053122909	1.564447274657152	10.016227177128478	-8.962116312980376	1.575783356281818
61000	-5785.832146402462	-5775.34514827141	-10.486998131051884	-5775.34514827141	1.8796001591433302	11.023609470545424	-10.486998131051884	1.5299111632547135
62000	-5781.800246585184	-5772.573567417223	-9.226679167961624	-5772.573567417223	1.5027782303794206	10.097753013032394	-9.226679167961624	1.2772718266779155
63000	-5781.707401612918	-5772.386180625401	-9.32122098751694	-5772.386180625401	1.6139699927544402	10.25471281124748	-9.32122098751694	1.3784383506149198
64000	-5789.82160538097	-5779.75006023338	-10.071545147589859	-5779.75006023338	1.752008662156587	10.516725160746999	-10.071545147589859	1.7804662315724973
65000	-5784.684481105272	-5775.026236406583	-9.658244698689607	-5775.026236406583	1.8721993515995536	10.498897040941356	-9.658244698689607	1.3773262373020017
66000	-5786.527774453707	-5777.27100557536	-9.256768878347504	-5777.27100557536	1.652491178419781	10.225301157922829	-9.256768878347504	1.4311348362098688
67000	-5783.095396126448	-5774.007280043432	-9.088116083016235	-5774.007280043432	1.5202178072079904	10.108194406263664	-9.088116083016235	1.43405275587215
68000	-5788.5475461780825	-5778.214802762576	-10.332743415505899	-5778.214802762576	1.9179210754147098	10.905435764728422	-10.332743415505899	1.212385623474966
69000	-5784.481826625827	-5773.738486961505	-10.743339664321956	-5773.738486961505	2.0012492945495035	11.293873935533291	-10.743339664321956	1.334777799076253
70000	-5785.7816745179325	-5776.514778177056	-9.266896340876546	-5776.514778177056	1.621674453465545	10.219010364500603	-9.266896340876546	1.5522857575262836
71000	-5789.415294369743	-5779.205164474122	-10.210129895620302	-5779.205164474122	1.7043380809110684	10.852820926976639	-10.210129895620302	1.51430259231916
72000	-5780.551160748316	-5771.061409933881	-9.489750814435073	-5771.061409933881	1.7287037761525506	10.253757994130085	-9.489750814435073	1.2390465847055745
73000	-5787.790223815862	-5778.52278466006	-9.267439155802386	-5778.52278466006	1.6329850337473872	10.235190276213359	-9.267439155802386	1.4798882706194723
74000	-5790.319654267275	-5781.01370071815	-9.305953549124844	-5781.01370071815	1.5655846655723413	10.186056709171838	-9.305953549124844	1.6594457063534915
75000	-5784.756298615546	-5775.7881278194445	-8.968170796101544	-5775.7881278194445	1.5488753996557638	10.016660710325691	-8.968170796101544	1.585953035228928
76000	-5784.333706783223	-5775.142442359428	-9.191264423794266	-5775.142442359428	1.5742680457748621	10.178878679767102	-9.191264423794266	1.4281581941246737
77000	-5784.26813514004	-5774.819681184546	-9.448453955493278	-5774.819681184546	1.8437216929873608	10.307296038858054	-9.448453955493278	1.3132749899180207
78000	-5785.278112657962	-5774.395500373595	-10.882612284367205	-5774.395500373595	1.9055819729411434	10.99035868182998	-10.882612284367205	1.767757583628054
79000	-5789.9342325613725	-5779.5225703439	-10.41166221747277	-5779.5225703439	2.0665972786495246	11.0459447879275	-10.41166221747277	1.339075918254061
80000	-5785.006729261215	-5775.330610046814	-9.676119214400819	-5775.330610046814	1.6053769865258984	10.507255033268818	-9.676119214400819	1.362893851516419
81000	-5789.193856801741	-5777.997056194753	-11.196800606988054	-5777.997056194753	1.7785791078632656	10.541510539335098	-11.196800606988054	0.8795742577577409
82000	-5788.47535453084	-5778.119439781943	-10.355914748897971	-5778.119439781943	1.6903462077090574	10.647927762616192	-10.355914748897971	1.076759989959402
83000	-5788.211082163724	-5778.38104793853	-9.830034225194378	-5778.38104793853	1.862154818054308	10.626711097356136	-9.830034225194378	1.4193008527086308
84000	-5788.123279016035	-5777.142103201211	-10.98117581482312	-5777.142103201211	1.6842201907787437	10.745613177230883	-10.98117581482312	1.9644952182472053
85000	-5788.000434589025	-5779.126041887605	-8.87439270141915	-5779.126041887605	1.5048937670024287	9.967411608002589	-8.87439270141915	1.5453864066264815
86000	-5785.754195641089	-5776.41295856987	-9.341237071218252	-5776.41295856987	1.678361252505482	10.27638350633368	-9.341237071218252	1.524242648543807
87000	-5792.366295924518	-5781.079092923627	-11.287203000890768	-5781.079092923627	1.9271042177206534	11.455188129447107	-11.287203000890768	1.0531655255295906
88000	-5782.868397152698	-5772.813043187069	-10.055353965629624	-5772.813043187069	1.762710198775104	10.621283802726442	-10.055353965629624	1.6761389799887778
89000	-5781.204762651297	-5771.521015960825	-9.683746690471926	-5771.521015960825	1.6981211167268546	10.373377648757703	-9.683746690471926	1.214365233255752
90000	-5791.782396180094	-5782.603339527199	-9.179056652895712	-5782.603339527199	1.6078260030068017	10.156064793862193	-9.179056652895712	1.570280728107398
91000	-5788.05093372989	-5779.288486663035	-8.76244706685513	-5779.288486663035	1.531832660911387	9.872357102043875	-8.76244706685513	1.628807584553826
92000	-5784.317896091905	-5774.440901608674	-9.876994483231414	-5774.440901608674	1.5667436027598862	10.219239589507895	-9.876994483231414	1.081466755225733
93000	-5790.593945165532	-5780.577194521326	-10.016750644206226	-5780.577194521326	1.6827084100361716	10.737485342515875	-10.016750644206226	1.4893103462618387
94000	-5787.996157317398	-5777.2334786916845	-10.762678625713226	-5777.2334786916845	1.8876467166649007	11.26611090014853	-10.762678625713226	1.2192387662257866
95000	-5786.8972991321225	-5774.719511770911	-12.177787361212044	-5774.719511770911	2.080974939630588	11.5191004047684	-12.177787361212044	1.877441331240552
96000	-5786.263849614426	-5776.413658424742	-9.850191189684887	-5776.413658424742	1.5392886018178213	9.934019172013778	-9.850191189684887	2.141188264501599
97000	-5786.547574797176	-5776.2494255428255	-10.298149254350543	-5776.2494255428255	1.7586558974792221	10.588895182285414	-10.298149254350543	1.0750306572015282
98000	-5787.379747031654	-5776.223921461201	-11.15582557045288	-5776.223921461201	1.9971879426396209	11.182779504729249	-11.15582557045288	1.0071614288953754
99000	-5789.243360642268	-5778.518104992454	-10.72525564981381	-5778.518104992454	1.738753326950763	10.16569383010573	-10.72525564981381	2.2546771320014996
100000	-5788.8264156365085	-5778.009997375576	-10.81641826093235	-5778.009997375576	1.8446283836763824	10.79654597749646	-10.81641826093235	1.8757235096571359
101000	-5781.4944941112635	-5771.194775184528	-10.299718926735602	-5771.194775184528	1.868939127618813	10.925340935971443	-10.299718926735602	1.2595261477158064
102000	-5786.662059134017	-5776.915451740405	-9.746607393611697	-5776.915451740405	1.6789164693807694	10.497534704019312	-9.746607393611697	1.6005393630801326
103000	-5783.10016168387	-5773.2877198280785	-9.812441855791867	-5773.2877198280785	1.740783679980983	10.520635372945177	-9.812441855791867	1.6242440983873219
104000	-5780.791969586276	-5771.172563978444	-9.61940560783244	-5771.172563978444	1.7634894290488479	10.466460458022944	-9.61940560783244	1.5035370734493132
105000	-5786.3608081093	-5776.814534654738	-9.54627345456209	-5776.814534654738	1.5852519368185327	10.370739537366095	-9.54627345456209	1.3001919467922456
106000	-5788.809319829779	-5779.845694539179	-8.963625290600454	-5779.845694539179	1.6558264448049833	10.030444909447148	-8.963625290600454	1.4943656605168778
107000	-5783.448228179385	-5772.9373328869215	-10.510895292463559	-5772.9373328869215	1.9872563567591872	11.084345391098765	-10.510895292463559	1.4651866604992427
108000	-5780.372301309729	-5769.980144275664	-10.392157034064759	-5769.980144275664	1.8917901281851157	10.866972291186928	-10.392157034064759	1.1539139069850544
109000	-5785.344314029959	-5774.867985093658	-10.476328936301302	-5774.867985093658	1.8364770419748653	10.709273571725861	-10.476328936301302	1.0604267239698981
110000	-5787.032299173622	-5778.375515106944	-8.656784066678608	-5778.375515106944	1.5913192435246601	9.733526034685738	-8.656784066678608	1.337347515550028
111000	-5788.05944797216	-5777.619479226692	-10.439968745467777	-5777.619479226692	1.8274142187000693	11.064398687610772	-10.439968745467777	1.3900394488399865
112000	-5788.302570400006	-5778.546374410202	-9.756195989803649	-5778.546374410202	1.7852695101774538	10.517077624695014	-9.756195989803649	1.2823190934688666
113000	-5784.739460346304	-5775.116141616898	-9.623318729406144	-5775.116141616898	1.480765950815098	10.27619755088105	-9.623318729406144	1.7695236067189644
114000	-5783.2259691137315	-5774.245094227558	-8.980874886173115	-5774.245094227558	1.5392077986881396	10.041928678474525	-8.980874886173115	1.4885692281908132
115000	-5788.741307621068	-5778.154688643819	-10.586618977248968	-5778.154688643819	1.5712285205389993	10.425535101547176	-10.586618977248968	2.044147482421582
116000	-5788.748304701748	-5780.1204618309675	-8.627842870779718	-5780.1204618309675	1.519765519327177	9.755145743630862	-8.627842870779718	1.3827233351788535
117000	-5790.969867433677	-5778.310699225813	-12.659168207864141	-5778.310699225813	1.837321902868431	10.792574215759117	-12.659168207864141	2.3753944350679927
118000	-5785.257105179115	-5774.684849694524	-10.572255484590823	-5774.684849694524	1.812108336458932	11.1387758192381	-10.572255484590823	1.442819912955429
119000	-5786.2007012874865	-5775.416093297959	-10.784607989527217	-5775.416093297959	1.910158242002643	11.176289722343288	-10.784607989527217	1.1354866024753802
120000	-5789.813517382197	-5779.431995015493	-10.381522366702953	-5779.431995015493	1.7795704252913653	10.547946157047228	-10.381522366702953	1.8879120339931192
121000	-5786.588362981852	-5776.12419341698	-10.464169564871963	-5776.12419341698	1.67149966546067	10.595755293303316	-10.464169564871963	1.8850334122830212
122000	-5789.063909812988	-5778.692984631195	-10.370925181792508	-5778.692984631195	1.8674828865828381	11.013997193295186	-10.370925181792508	1.394285747684367
123000	-5787.500949013418	-5778.563195228596	-8.937753784822172	-5778.563195228596	1.5951573469214089	9.952591476269665	-8.937753784822172	1.3471593701432278
124000	-5792.206600875226	-5781.585861396185	-10.620739479041646	-5781.585861396185	1.6123627735963928	10.635912707136606	-10.620739479041646	1.9145471178798485
125000	-5786.868033944478	-5776.200458659338	-10.667575285139392	-5776.200458659338	1.9951405805334295	10.933556087050823	-10.667575285139392	1.7185165116731789
126000	-5793.1990648249	-5783.4692863840355	-9.729778440865019	-5783.4692863840355	1.6782291024734488	10.555080637674218	-9.729778440865019	1.401640613919806
127000	-5786.560781937785	-5777.179134844529	-9.381647093256245	-5777.179134844529	1.7113228295964422	10.309626248021944	-9.381647093256245	1.4134211437320396
128000	-5790.196579937451	-5780.030882687629	-10.16569724982196	-5780.030882687629	1.665692815697888	10.517556818789112	-10.16569724982196	1.0917862259288973
129000	-5787.663323243072	-5777.592360507861	-10.070962735212078	-5777.592360507861	1.7162303713330207	10.674131554444237	-10.070962735212078	1.6305623726369673
130000	-5788.477560327234	-5779.287026030157	-9.190534297076457	-5779.287026030157	1.489303632466054	10.182391701207548	-9.190534297076457	1.4932658749327328
131000	-5789.576579820505	-5778.455619768265	-11.120960052239704	-5778.455619768265	1.5885135402332193	10.818071582116096	-11.120960052239704	1.9636904441594067
132000	-5783.846012676467	-5773.499308477147	-10.346704199319992	-5773.499308477147	1.5987107864135242	10.496936764112046	-10.346704199319992	1.9115504517465784
133000	-5786.38503529061	-5775.338443030498	-11.046592260112597	-5775.338443030498	2.068688274365006	11.40609109710893	-11.046592260112597	1.513397071451949
134000	-5792.340365940701	-5782.272135411628	-10.068230529073231	-5782.272135411628	1.667593569115293	10.705552219500662	-10.068230529073231	1.226277445400231
135000	-5787.5193599596505	-5776.363307139192	-11.156052820458061	-5776.363307139192	2.1467733555532686	11.585636967910569	-11.156052820458061	1.3787715555522249
136000	-5783.534559666015	-5774.207310666824	-9.327248999191792	-5774.207310666824	1.625664053101881	10.228981476629	-9.327248999191792	1.329630970170671
137000	-5785.929837064922	-5775.54731623094	-10.382520833982314	-5775.54731623094	1.7026135791165609	10.4782361412991	-10.382520833982314	1.0219557356300577
138000	-5783.536927251958	-5774.413261507557	-9.123665744401855	-5774.413261507557	1.5404400945132382	9.965715770094445	-9.123665744401855	1.8013313246334448
139000	-5792.045903542848	-5781.640204727581	-10.40569881526713	-5781.640204727581	1.6616830997292003	10.761922301343983	-10.40569881526713	1.1009632364856505
140000	-5785.270071350704	-5773.482572685482	-11.787498665220939	-5773.482572685482	2.072994380830985	11.417537665118106	-11.787498665220939	1.8168844270741449
141000	-5788.833327997065	-5776.914781572385	-11.918546424679448	-5776.914781572385	1.8718751164679899	10.627519705724287	-11.918546424679448	2.292402401155406
142000	-5782.722363576591	-5773.802066755881	-8.92029682071037	-5773.802066755881	1.5982799764459121	9.902218584280558	-8.92029682071037	1.7389939158424261
143000	-5786.339029737836	-5776.6559591848845	-9.683070552951731	-5776.6559591848845	1.8013731198485559	10.180477895416104	-9.683070552951731	1.126023755022961
144000	-5785.626241006217	-5775.435138542415	-10.19110246380224	-5775.435138542415	1.6129850608609284	10.227337538641157	-10.19110246380224	1.0076845388116666
145000	-5783.821165563266	-5773.741997407654	-10.07916815561169	-5773.741997407654	1.725186143706173	10.649767566601744	-10.07916815561169	1.1823621639442956
146000	-5786.291360674393	-5775.504342383461	-10.78701829093148	-5775.504342383461	1.771277380899055	10.659866069343689	-10.78701829093148	0.9720762101143089
147000	-5782.044291780033	-5772.874671665732	-9.169620114300827	-5772.874671665732	1.6038931386260473	10.157363165433587	-9.169620114300827	1.4067882468430484
148000	-5789.353495356535	-5779.63372874919	-9.719766607345068	-5779.63372874919	1.7533638187195038	10.54838142238476	-9.719766607345068	1.4379402740207619
149000	-5784.134146594512	-5773.664205142508	-10.469941452003482	-5773.664205142508	1.8941178378680434	10.854788536238974	-10.469941452003482	1.1151277038001919
150000	-5790.753047903507	-5778.504871783389	-12.248176120118377	-5778.504871783389	1.5352074711926906	10.347558075931902	-12.248176120118377	2.5282212025295467
151000	-5779.330531657368	-5769.01835468391	-10.312176973458122	-5769.01835468391	1.8496145164241333	10.805508727952574	-10.312176973458122	1.1580868252512986
152000	-5785.704562119883	-5775.383941676123	-10.32062044376044	-5775.383941676123	1.6666847855471576	10.677870005249257	-10.32062044376044	1.098444773135588
153000	-5787.271573845047	-5776.22336424283	-11.048209602217156	-5776.22336424283	1.9700588899356384	11.450787054447774	-11.048209602217156	1.16580335223795
154000	-5786.7501643228	-5776.7658862582275	-9.984278064572244	-5776.7658862582275	1.722523152780131	10.728857556816445	-9.984278064572244	1.3452963403583784
155000	-5783.961423790631	-5773.057135780242	-10.904288010389248	-5773.057135780242	2.0060979748600385	11.296716080910423	-10.904288010389248	1.1446579385143583
156000	-5785.781183900329	-5776.311002346999	-9.470181553330265	-5776.311002346999	1.5634703366100768	10.316010789924514	-9.470181553330265	1.3042948026278856
