SRR5860594,Spoink,0.67,0.03
Sample,TE,All_reads,HQ_reads
SRR5860595,Dyak_achaete_scute_complex_protein_T3,1.14,1.13
SRR5860595,Dyak_alcohol_dehydrogenase,1.40,1.19
SRR5860595,Dyakprotein_yellow,0.60,0.60
SRR5860595,PPI251,0.00,0.00
SRR5860595,Shellder,0.24,0.00
SRR5860595,Spoink,0.43,0.02
Sample,TE,All_reads,HQ_reads
SRR5860596,Dyak_achaete_scute_complex_protein_T3,0.76,0.75
SRR5860596,Dyak_alcohol_dehydrogenase,1.23,0.97
SRR5860596,Dyakprotein_yellow,0.77,0.76
SRR5860596,PPI251,0.00,0.00
SRR5860596,Shellder,0.15,0.00
SRR5860596,Spoink,0.80,0.04
Sample,TE,All_reads,HQ_reads
SRR5860597,Dyak_achaete_scute_complex_protein_T3,0.74,0.73
SRR5860597,Dyak_alcohol_dehydrogenase,1.29,1.10
SRR5860597,Dyakprotein_yellow,0.71,0.70
SRR5860597,PPI251,0.00,0.00
SRR5860597,Shellder,0.15,0.00
SRR5860597,Spoink,0.77,0.04
Sample,TE,All_reads,HQ_reads
SRR5860598,Dyak_achaete_scute_complex_protein_T3,0.97,0.96
SRR5860598,Dyak_alcohol_dehydrogenase,1.23,1.07
SRR5860598,Dyakprotein_yellow,0.77,0.76
SRR5860598,PPI251,0.00,0.00
SRR5860598,Shellder,0.19,0.00
SRR5860598,Spoink,0.52,0.02
Sample,TE,All_reads,HQ_reads
SRR5860599,Dyak_achaete_scute_complex_protein_T3,0.97,0.96
SRR5860599,Dyak_alcohol_dehydrogenase,1.30,1.16
SRR5860599,Dyakprotein_yellow,0.70,0.69
SRR5860599,PPI251,0.00,0.00
SRR5860599,Shellder,0.16,0.00
SRR5860599,Spoink,0.53,0.03
Sample,TE,All_reads,HQ_reads
SRR5860600,Dyak_achaete_scute_complex_protein_T3,1.04,1.02
SRR5860600,Dyak_alcohol_dehydrogenase,1.26,1.11
SRR5860600,Dyakprotein_yellow,0.74,0.73
SRR5860600,PPI251,0.00,0.00
SRR5860600,Shellder,0.22,0.00
SRR5860600,Spoink,0.61,0.04
Sample,TE,All_reads,HQ_reads
SRR5860601,Dyak_achaete_scute_complex_protein_T3,0.64,0.63
SRR5860601,Dyak_alcohol_dehydrogenase,1.17,0.96
SRR5860601,Dyakprotein_yellow,0.83,0.82
SRR5860601,PPI251,0.00,0.00
SRR5860601,Shellder,0.14,0.00
SRR5860601,Spoink,0.87,0.03
Sample,TE,All_reads,HQ_reads
SRR5860602,Dyak_achaete_scute_complex_protein_T3,0.86,0.85
SRR5860602,Dyak_alcohol_dehydrogenase,1.26,1.10
SRR5860602,Dyakprotein_yellow,0.74,0.74
SRR5860602,PPI251,0.00,0.00
SRR5860602,Shellder,0.16,0.00
SRR5860602,Spoink,0.65,0.02
Sample,TE,All_reads,HQ_reads
SRR5860603,Dyak_achaete_scute_complex_protein_T3,0.85,0.83
SRR5860603,Dyak_alcohol_dehydrogenase,1.13,0.94
SRR5860603,Dyakprotein_yellow,0.87,0.86
SRR5860603,PPI251,0.00,0.00
SRR5860603,Shellder,0.17,0.00
SRR5860603,Spoink,0.53,0.02
Sample,TE,All_reads,HQ_reads
SRR5860604,Dyak_achaete_scute_complex_protein_T3,0.88,0.87
SRR5860604,Dyak_alcohol_dehydrogenase,1.21,0.98
SRR5860604,Dyakprotein_yellow,0.79,0.78
SRR5860604,PPI251,0.00,0.00
SRR5860604,Shellder,0.20,0.00
SRR5860604,Spoink,0.88,0.03
Sample,TE,All_reads,HQ_reads
SRR5860646,Dyak_achaete_scute_complex_protein_T3,0.78,0.76
SRR5860646,Dyak_alcohol_dehydrogenase,1.14,0.91
SRR5860646,Dyakprotein_yellow,0.86,0.84
SRR5860646,PPI251,0.00,0.00
SRR5860646,Shellder,0.14,0.00
SRR5860646,Spoink,0.78,0.02
Sample,TE,All_reads,HQ_reads
SRR5860647,Dyak_achaete_scute_complex_protein_T3,0.86,0.85
SRR5860647,Dyak_alcohol_dehydrogenase,1.29,1.09
SRR5860647,Dyakprotein_yellow,0.71,0.70
SRR5860647,PPI251,0.00,0.00
SRR5860647,Shellder,0.18,0.00
SRR5860647,Spoink,0.77,0.03
Sample,TE,All_reads,HQ_reads
SRR5860648,Dyak_achaete_scute_complex_protein_T3,0.93,0.92
SRR5860648,Dyak_alcohol_dehydrogenase,1.28,1.05
SRR5860648,Dyakprotein_yellow,0.72,0.71
SRR5860648,PPI251,0.00,0.00
SRR5860648,Shellder,0.13,0.00
SRR5860648,Spoink,0.63,0.02
Sample,TE,All_reads,HQ_reads
SRR5860649,Dyak_achaete_scute_complex_protein_T3,0.79,0.78
SRR5860649,Dyak_alcohol_dehydrogenase,1.25,1.04
SRR5860649,Dyakprotein_yellow,0.75,0.74
SRR5860649,PPI251,0.00,0.00
SRR5860649,Shellder,0.19,0.00
SRR5860649,Spoink,0.75,0.02
Sample,TE,All_reads,HQ_reads
SRR5860650,Dyak_achaete_scute_complex_protein_T3,0.86,0.84
SRR5860650,Dyak_alcohol_dehydrogenase,1.29,1.02
SRR5860650,Dyakprotein_yellow,0.71,0.70
SRR5860650,PPI251,0.00,0.00
SRR5860650,Shellder,0.15,0.00
SRR5860650,Spoink,0.66,0.02
Sample,TE,All_reads,HQ_reads
SRR5860651,Dyak_achaete_scute_complex_protein_T3,0.84,0.82
SRR5860651,Dyak_alcohol_dehydrogenase,1.21,0.99
SRR5860651,Dyakprotein_yellow,0.78,0.77
SRR5860651,PPI251,0.00,0.00
SRR5860651,Shellder,0.18,0.00
SRR5860651,Spoink,0.87,0.04
Sample,TE,All_reads,HQ_reads
SRR5860652,Dyak_achaete_scute_complex_protein_T3,0.79,0.79
SRR5860652,Dyak_alcohol_dehydrogenase,1.25,1.04
SRR5860652,Dyakprotein_yellow,0.75,0.75
SRR5860652,PPI251,0.00,0.00
SRR5860652,Shellder,0.16,0.00
SRR5860652,Spoink,0.78,0.03
Sample,TE,All_reads,HQ_reads
SRR5860653,Dyak_achaete_scute_complex_protein_T3,0.81,0.79
SRR5860653,Dyak_alcohol_dehydrogenase,1.29,1.11
SRR5860653,Dyakprotein_yellow,0.71,0.70
SRR5860653,PPI251,0.00,0.00
SRR5860653,Shellder,0.18,0.00
SRR5860653,Spoink,0.63,0.03
Sample,TE,All_reads,HQ_reads
SRR5860654,Dyak_achaete_scute_complex_protein_T3,0.99,0.98
SRR5860654,Dyak_alcohol_dehydrogenase,1.39,1.15
SRR5860654,Dyakprotein_yellow,0.61,0.61
SRR5860654,PPI251,0.00,0.00
SRR5860654,Shellder,0.19,0.00
SRR5860654,Spoink,0.47,0.02
Sample,TE,All_reads,HQ_reads
SRR5860655,Dyak_achaete_scute_complex_protein_T3,0.90,0.88
SRR5860655,Dyak_alcohol_dehydrogenase,1.28,1.06
SRR5860655,Dyakprotein_yellow,0.71,0.71
SRR5860655,PPI251,0.00,0.00
SRR5860655,Shellder,0.18,0.00
SRR5860655,Spoink,0.63,0.02
Sample,TE,All_reads,HQ_reads
SRR3739672,Dyak_achaete_scute_complex_protein_T3,0.00,0.00
SRR3739672,Dyak_alcohol_dehydrogenase,1.33,0.92
SRR3739672,Dyakprotein_yellow,0.67,0.65
SRR3739672,PPI251,0.00,0.00
SRR3739672,Shellder,0.08,0.00
SRR3739672,Spoink,0.41,0.03
Sample,TE,All_reads,HQ_reads
SRR3739673,Dyak_achaete_scute_complex_protein_T3,0.03,0.03
SRR3739673,Dyak_alcohol_dehydrogenase,1.49,1.05
SRR3739673,Dyakprotein_yellow,0.51,0.48
SRR3739673,PPI251,0.00,0.00
SRR3739673,Shellder,0.00,0.00
SRR3739673,Spoink,0.22,0.01
Sample,TE,All_reads,HQ_reads
SRR3739674,Dyak_achaete_scute_complex_protein_T3,0.04,0.04
SRR3739674,Dyak_alcohol_dehydrogenase,1.46,1.17
SRR3739674,Dyakprotein_yellow,0.54,0.54
SRR3739674,PPI251,0.00,0.00
SRR3739674,Shellder,0.01,0.00
SRR3739674,Spoink,0.27,0.02
Sample,TE,All_reads,HQ_reads
SRR3739675,Dyak_achaete_scute_complex_protein_T3,0.00,0.00
SRR3739675,Dyak_alcohol_dehydrogenase,1.17,1.01
SRR3739675,Dyakprotein_yellow,0.82,0.77
SRR3739675,PPI251,0.00,0.00
SRR3739675,Shellder,0.06,0.00
SRR3739675,Spoink,0.48,0.03
Sample,TE,All_reads,HQ_reads
SRR3739676,Dyak_achaete_scute_complex_protein_T3,0.02,0.02
SRR3739676,Dyak_alcohol_dehydrogenase,1.29,0.99
SRR3739676,Dyakprotein_yellow,0.70,0.69
SRR3739676,PPI251,0.00,0.00
SRR3739676,Shellder,0.16,0.00
SRR3739676,Spoink,0.50,0.04
Sample,TE,All_reads,HQ_reads
SRR3739677,Dyak_achaete_scute_complex_protein_T3,0.08,0.08
SRR3739677,Dyak_alcohol_dehydrogenase,1.28,0.82
SRR3739677,Dyakprotein_yellow,0.72,0.71
SRR3739677,PPI251,0.00,0.00
SRR3739677,Shellder,0.02,0.00
SRR3739677,Spoink,0.39,0.01
Sample,TE,All_reads,HQ_reads
SRR3739678,Dyak_achaete_scute_complex_protein_T3,0.00,0.00
SRR3739678,Dyak_alcohol_dehydrogenase,1.39,1.05
SRR3739678,Dyakprotein_yellow,0.60,0.60
SRR3739678,PPI251,0.00,0.00
SRR3739678,Shellder,0.02,0.00
SRR3739678,Spoink,0.32,0.01
Sample,TE,All_reads,HQ_reads
SRR3739679,Dyak_achaete_scute_complex_protein_T3,0.00,0.00
SRR3739679,Dyak_alcohol_dehydrogenase,1.53,1.08
SRR3739679,Dyakprotein_yellow,0.47,0.45
SRR3739679,PPI251,0.00,0.00
SRR3739679,Shellder,0.11,0.00
SRR3739679,Spoink,0.38,0.02
Sample,TE,All_reads,HQ_reads
SRR3739680,Dyak_achaete_scute_complex_protein_T3,0.00,0.00
SRR3739680,Dyak_alcohol_dehydrogenase,1.37,0.93
SRR3739680,Dyakprotein_yellow,0.63,0.61
SRR3739680,PPI251,0.00,0.00
SRR3739680,Shellder,0.08,0.00
SRR3739680,Spoink,0.40,0.02
Sample,TE,All_reads,HQ_reads
SRR3739681,Dyak_achaete_scute_complex_protein_T3,0.02,0.02
SRR3739681,Dyak_alcohol_dehydrogenase,1.32,0.93
SRR3739681,Dyakprotein_yellow,0.68,0.66
SRR3739681,PPI251,0.00,0.00
SRR3739681,Shellder,0.05,0.00
SRR3739681,Spoink,0.39,0.04
Sample,TE,All_reads,HQ_reads
SRR3739682,Dyak_achaete_scute_complex_protein_T3,0.06,0.06
SRR3739682,Dyak_alcohol_dehydrogenase,1.45,0.99
SRR3739682,Dyakprotein_yellow,0.55,0.53
SRR3739682,PPI251,0.00,0.00
SRR3739682,Shellder,0.01,0.00
SRR3739682,Spoink,0.39,0.01
Sample,TE,All_reads,HQ_reads
SRR3739683,Dyak_achaete_scute_complex_protein_T3,0.00,0.00
SRR3739683,Dyak_alcohol_dehydrogenase,1.54,1.00
SRR3739683,Dyakprotein_yellow,0.46,0.44
SRR3739683,PPI251,0.00,0.00
SRR3739683,Shellder,0.01,0.00
SRR3739683,Spoink,0.46,0.04
Sample,TE,All_reads,HQ_reads
SRR3739684,Dyak_achaete_scute_complex_protein_T3,0.00,0.00
SRR3739684,Dyak_alcohol_dehydrogenase,1.39,0.95
SRR3739684,Dyakprotein_yellow,0.61,0.58
SRR3739684,PPI251,0.00,0.00
SRR3739684,Shellder,0.04,0.00
SRR3739684,Spoink,0.40,0.01
Sample,TE,All_reads,HQ_reads
SRR3739685,Dyak_achaete_scute_complex_protein_T3,0.00,0.00
SRR3739685,Dyak_alcohol_dehydrogenase,1.39,1.16
SRR3739685,Dyakprotein_yellow,0.61,0.59
SRR3739685,PPI251,0.00,0.00
SRR3739685,Shellder,0.02,0.00
SRR3739685,Spoink,0.49,0.02
Sample,TE,All_reads,HQ_reads
SRR3739686,Dyak_achaete_scute_complex_protein_T3,0.08,0.08
SRR3739686,Dyak_alcohol_dehydrogenase,1.43,1.00
SRR3739686,Dyakprotein_yellow,0.57,0.55
SRR3739686,PPI251,0.00,0.00
SRR3739686,Shellder,0.00,0.00
SRR3739686,Spoink,0.44,0.03
Sample,TE,All_reads,HQ_reads
SRR3739687,Dyak_achaete_scute_complex_protein_T3,0.06,0.04
SRR3739687,Dyak_alcohol_dehydrogenase,1.29,0.82
SRR3739687,Dyakprotein_yellow,0.71,0.66
SRR3739687,PPI251,0.00,0.00
SRR3739687,Shellder,0.02,0.00
SRR3739687,Spoink,0.33,0.02
Sample,TE,All_reads,HQ_reads
SRR3739688,Dyak_achaete_scute_complex_protein_T3,0.00,0.00
SRR3739688,Dyak_alcohol_dehydrogenase,1.36,0.99
SRR3739688,Dyakprotein_yellow,0.64,0.63
SRR3739688,PPI251,0.00,0.00
SRR3739688,Shellder,0.02,0.00
SRR3739688,Spoink,0.33,0.01
Sample,TE,All_reads,HQ_reads
SRR3739689,Dyak_achaete_scute_complex_protein_T3,0.03,0.03
SRR3739689,Dyak_alcohol_dehydrogenase,1.28,0.94
SRR3739689,Dyakprotein_yellow,0.72,0.71
SRR3739689,PPI251,0.00,0.00
SRR3739689,Shellder,0.01,0.00
SRR3739689,Spoink,0.50,0.03
Sample,TE,All_reads,HQ_reads
SRR3739690,Dyak_achaete_scute_complex_protein_T3,0.07,0.07
SRR3739690,Dyak_alcohol_dehydrogenase,1.46,1.09
SRR3739690,Dyakprotein_yellow,0.54,0.52
SRR3739690,PPI251,0.00,0.00
SRR3739690,Shellder,0.03,0.00
SRR3739690,Spoink,0.57,0.01
